#WordCnt                     T64
#BeginData
0x0070        0x0000000000000000
0x0071        0x0000000000000000
0x0072        0x0000000000000000
0x0073        0x0000000000000000
0x0074        0x0000000000000000
0x0075        0x0000000000000000
0x0076        0x0000000000000000
0x0077        0x0000000000000000
0x0078        0x0000000000000000
0x0079        0x0000000000000000
0x007a        0x0000000000000000
0x007b        0x0000000000000000
0x007c        0x0000000000000000
0x007d        0x0000000000000000
0x007e        0x0000000000000000
0x007f        0x0000000000000000
0x0080        0x0000000000000000
0x0081        0x0000000000000000
0x0082        0x0000000000000000
0x0083        0x0000000000000000
0x0084        0x0000000000000000
0x0085        0x0000000000000000
0x0086        0x0000000000000000
0x0087        0x0000000000000000
0x0088        0x0000000000000000
0x0089        0x0000000000000000
0x008a        0x0000000000000000
0x008b        0x0000000000000000
0x008c        0x0000000000000000
0x008d        0x0000000000000000
0x008e        0x0000000000000000
0x008f        0x0000000000000000
0x0090        0x0000000000000000
0x0091        0x0000000000000000
0x0092        0x0000000000000000
0x0093        0x0000000000000000
0x0094        0x0000000000000000
0x0095        0x0000000000000000
0x0096        0x0000000000000000
0x0097        0x0000000000000000
0x0098        0x0000000000000000
0x0099        0x0000000000000000
0x009a        0x0000000000000000
0x009b        0x0000000000000000
0x009c        0x0000000000000000
0x009d        0x0000000000000000
0x009e        0x0000000000000000
0x009f        0x0000000000000000
0x00a0        0x0000000000000000
0x00a1        0x0000000000000000
0x00a2        0x0000000000000000
0x00a3        0x0000000000000000
0x00a4        0x0000000000000000
0x00a5        0x0000000000000000
0x00a6        0x0000000000000000
0x00a7        0x0000000000000000
0x00a8        0x0000000000000000
0x00a9        0x0000000000000000
0x00aa        0x0000000000000000
0x00ab        0x0000000000000000
0x00ac        0x0000000000000000
0x00ad        0x0000000000000000
0x00ae        0x0000000000000000
0x00af        0x0000000000000000
0x00b0        0x0000000000000000
0x00b1        0x0000000000000000
0x00b2        0x0000000000000000
0x00b3        0x0000000000000000
0x00b4        0x0000000000000000
0x00b5        0x0000000000000000
0x00b6        0x0000000000000000
0x00b7        0x0000000000000000
0x00b8        0x0000000000000000
0x00b9        0x0000000000000000
0x00ba        0x0000000000000000
0x00bb        0x0000000000000000
0x00bc        0x0000000000000000
0x00bd        0x0000000000000000
0x00be        0x0000000000000000
0x00bf        0x0000000000000000
0x00c0        0x0000000000000000
0x00c1        0x0000000000000000
0x00c2        0x0000000000000000
0x00c3        0x0000000000000000
0x00c4        0x0000000000000000
0x00c5        0x0000000000000000
0x00c6        0x0000000000000000
0x00c7        0x0000000000000000
0x00c8        0x0000000000000000
0x00c9        0x0000000000000000
0x00ca        0x0000000000000000
0x00cb        0x0000000000000000
0x00cc        0x0000000000000000
0x00cd        0x0000000000000000
0x00ce        0x0000000000000000
0x00cf        0x0000000000000000
0x00d0        0x0000000000000000
0x00d1        0x0000000000000000
0x00d2        0x0000000000000000
0x00d3        0x0000000000000000
0x00d4        0x0000000000000000
0x00d5        0x0000000000000000
0x00d6        0x0000000000000000
0x00d7        0x0000000000000000
0x00d8        0x0000000000000000
0x00d9        0x0000000000000000
0x00da        0x0000000000000000
0x00db        0x0000000000000000
0x00dc        0x0000000000000000
0x00dd        0x0000000000000000
0x00de        0x0000000000000000
0x00df        0x0000000000000000
0x00e0        0x0000000000000000
0x00e1        0x0000000000000000
0x00e2        0x0000000000000000
0x00e3        0x0000000000000000
0x00e4        0x0000000000000000
0x00e5        0x0000000000000000
0x00e6        0x0000000000000000
0x00e7        0x0000000000000000
0x00e8        0x0000000000000000
0x00e9        0x0000000000000000
0x00ea        0x0000000000000000
0x00eb        0x0000000000000000
0x00ec        0x0000000000000000
0x00ed        0x0000000000000000
0x00ee        0x0000000000000000
0x00ef        0x0000000000000000
0x00f0        0x0000000000000000
0x00f1        0x0000000000000000
0x00f2        0x0000000000000000
0x00f3        0x0000000000000000
0x00f4        0x0000000000000000
0x00f5        0x0000000000000000
0x00f6        0x0000000000000000
0x00f7        0x0000000000000000
0x00f8        0x0000000000000000
0x00f9        0x0000000000000000
0x00fa        0x0000000000000000
0x00fb        0x0000000000000000
0x00fc        0x0000000000000000
0x00fd        0x0000000000000000
0x00fe        0x0000000000000000
0x00ff        0x0000000000000000
0x0100        0x0000000000000000
0x0101        0x0000000000000000
0x0102        0x0000000000000000
0x0103        0x0000000000000000
0x0104        0x0000000000000000
0x0105        0x0000000000000000
0x0106        0x0000000000000000
0x0107        0x0000000000000000
0x0108        0x0000000000000000
0x0109        0x0000000000000000
0x010a        0x0000000000000000
0x010b        0x0000000000000000
0x010c        0x0000000000000000
0x010d        0x0000000000000000
0x010e        0x0000000000000000
0x010f        0x0000000000000000
0x0110        0x0000000000000000
0x0111        0x0000000000000000
0x0112        0x0000000000000000
0x0113        0x0000000000000000
0x0114        0x0000000000000000
0x0115        0x0000000000000000
0x0116        0x0000000000000000
0x0117        0x0000000000000000
0x0118        0x0000000000000000
0x0119        0x0000000000000000
0x011a        0x0000000000000000
0x011b        0x0000000000000000
0x011c        0x0000000000000000
0x011d        0x0000000000000000
0x011e        0x0000000000000000
0x011f        0x0000000000000000
0x0120        0x0000000000000000
0x0121        0x0000000000000000
0x0122        0x0000000000000000
0x0123        0x0000000000000000
0x0124        0x0000000000000000
0x0125        0x0000000000000000
0x0126        0x0000000000000000
0x0127        0x0000000000000000
0x0128        0x0000000000000000
0x0129        0x0000000000000000
0x012a        0x0000000000000000
0x012b        0x0000000000000000
0x012c        0x0000000000000000
0x012d        0x0000000000000000
0x012e        0x0000000000000000
0x012f        0x0000000000000000
0x0130        0x0000000000000000
0x0131        0x0000000000000000
0x0132        0x0000000000000000
0x0133        0x0000000000000000
0x0134        0x0000000000000000
0x0135        0x0000000000000000
0x0136        0x0000000000000000
0x0137        0x0000000000000000
0x0138        0x0000000000000000
0x0139        0x0000000000000000
0x013a        0x0000000000000000
0x013b        0x0000000000000000
0x013c        0x0000000000000000
0x013d        0x0000000000000000
0x013e        0x0000000000000000
0x013f        0x0000000000000000
0x0140        0x0000000000000000
0x0141        0x0000000000000000
0x0142        0x0000000000000000
0x0143        0x0000000000000000
0x0144        0x0000000000000000
0x0145        0x0000000000000000
0x0146        0x0000000000000000
0x0147        0x0000000000000000
0x0148        0x0000000000000000
0x0149        0x0000000000000000
0x014a        0x0000000000000000
0x014b        0x0000000000000000
0x014c        0x0000000000000000
0x014d        0x0000000000000000
0x014e        0x0000000000000000
0x014f        0x0000000000000000
0x0150        0x0000000000000000
0x0151        0x0000000000000000
0x0152        0x0000000000000000
0x0153        0x0000000000000000
0x0154        0x0000000000000000
0x0155        0x0000000000000000
0x0156        0x0000000000000000
0x0157        0x0000000000000000
0x0158        0x0000000000000000
0x0159        0x0000000000000000
0x015a        0x0000000000000000
0x015b        0x0000000000000000
0x015c        0x0000000000000000
0x015d        0x00000FAC37DE12E1
0x015e        0x0000000000000000
0x015f        0x00000F94218E0FA1
0x0160        0x0000000000000000
0x0161        0x00000FC70D340ED1
0x0162        0x0000000000000000
0x0163        0x00000105E8660881
0x0164        0x0000000000000000
0x0165        0x000001EC0B060571
0x0166        0x0000000000000000
0x0167        0x0000008A0FB004F1
0x0168        0x0000000000000000
0x0169        0x00000042C8AA04C1
0x016a        0x0000000000000000
0x016b        0x00000FF068C202B1
0x016c        0x0000000000000000
0x016d        0x000001F064440271
0x016e        0x0000000000000000
0x016f        0x0000005B34FA0271
0x0170        0x0000000000000000
0x0171        0x00000FF63FB00271
0x0172        0x0000000000000000
0x0173        0x00000170780C0231
0x0174        0x0000000000000000
0x0175        0x0000000000000000
0x0176        0x0000000000000000
0x0177        0x00000FB377F41421
0x0178        0x0000000000000000
0x0179        0x00000FEF0D1C1331
0x017a        0x0000000000000000
0x017b        0x00000F9861DE1031
0x017c        0x0000000000000000
0x017d        0x00000118680C0921
0x017e        0x0000000000000000
0x017f        0x000001EC0B060571
0x0180        0x0000000000000000
0x0181        0x00000E9DEFDE0331
0x0182        0x0000000000000000
0x0183        0x00000082C76C0271
0x0184        0x0000000000000000
0x0185        0x00000170780C0231
0x0186        0x0000000000000000
0x0187        0x0000000000000000
0x0188        0x0000000000000000
0x0189        0x0000000000000000
0x018a        0x0000000000000000
0x018b        0x0000000000000000
0x018c        0x0000000000000000
0x018d        0x0000000000000000
0x018e        0x0000000000000000
0x018f        0x0000000000000000
0x0190        0x0000000000000000
0x0191        0x0000000000000000
0x0192        0x0000000000000000
0x0193        0x000002B4BD3E2581
0x0194        0x0000000000000000
0x0195        0x00000F1CA5EA10B1
0x0196        0x0000000000000000
0x0197        0x000000F070940F21
0x0198        0x0000000000000000
0x0199        0x00000F3050940CD1
0x019a        0x0000000000000000
0x019b        0x00000FD85A720CD1
0x019c        0x0000000000000000
0x019d        0x0000009CB4380B61
0x019e        0x0000000000000000
0x019f        0x00000EC71A7E0961
0x01a0        0x0000000000000000
0x01a1        0x00000F3BD59A07A1
0x01a2        0x0000000000000000
0x01a3        0x00000DD985D20701
0x01a4        0x0000000000000000
0x01a5        0x00000EBEA34A0641
0x01a6        0x0000000000000000
0x01a7        0x00000D12AB280631
0x01a8        0x0000000000000000
0x01a9        0x000002F1E38E0551
0x01aa        0x0000000000000000
0x01ab        0x0000000000000000
0x01ac        0x0000000000000000
0x01ad        0x000002B4BD3E2581
0x01ae        0x0000000000000000
0x01af        0x000000CE72161831
0x01b0        0x0000000000000000
0x01b1        0x00000F0CE5C81591
0x01b2        0x0000000000000000
0x01b3        0x00000F3E925A1381
0x01b4        0x0000000000000000
0x01b5        0x00000FAC1A5A0F21
0x01b6        0x0000000000000000
0x01b7        0x00000DC1862208C1
0x01b8        0x0000000000000000
0x01b9        0x00000D4FEAC20831
0x01ba        0x0000000000000000
0x01bb        0x00000EA7DAE40791
0x01bc        0x0000000000000000
0x01bd        0x000001EC04EE0741
0x01be        0x0000000000000000
0x01bf        0x000002F1E38E0551
0x01c0        0x0000000000000000
0x01c1        0x00000FA380720441
0x01c2        0x0000000000000000
0x01c3        0x00000174A4880431
0x01c4        0x0000000000000000
0x01c5        0x0000000000000000
0x01c6        0x0000000000000000
0x01c7        0x0000000000000000
0x01c8        0x0000000000000000
0x01c9        0x000001F905A43E01
0x01ca        0x0000000000000000
0x01cb        0x00000ED126943261
0x01cc        0x0000000000000000
0x01cd        0x000000913FDE0921
0x01ce        0x0000000000000000
0x01cf        0x000002128D120601
0x01d0        0x0000000000000000
0x01d1        0x00000216D6AA05E1
0x01d2        0x0000000000000000
0x01d3        0x00000DBBF34A05D1
0x01d4        0x0000000000000000
0x01d5        0x00000E4A22660591
0x01d6        0x0000000000000000
0x01d7        0x000001779ACC04F1
0x01d8        0x0000000000000000
0x01d9        0x00000FE6951C0391
0x01da        0x0000000000000000
0x01db        0x00000269740C0371
0x01dc        0x0000000000000000
0x01dd        0x0000015DFD3E0331
0x01de        0x0000000000000000
0x01df        0x00000EC0022E02B1
0x01e0        0x0000000000000000
0x01e1        0x0000000000000000
0x01e2        0x0000000000000000
0x01e3        0x000001F905F44141
0x01e4        0x0000000000000000
0x01e5        0x00000EC8A65C35E1
0x01e6        0x0000000000000000
0x01e7        0x000000A6BF9A0A01
0x01e8        0x0000000000000000
0x01e9        0x000001CFD88808E1
0x01ea        0x0000000000000000
0x01eb        0x00000DBBF34A05D1
0x01ec        0x0000000000000000
0x01ed        0x000001CB4DC80411
0x01ee        0x0000000000000000
0x01ef        0x00000FE6951C0391
0x01f0        0x0000000000000000
0x01f1        0x00000269740C0371
0x01f2        0x0000000000000000
0x01f3        0x00000EC0022E02B1
0x01f4        0x0000000000000000
0x01f5        0x000002D42AAA0231
0x01f6        0x0000000000000000
0x01f7        0x0000000000000000
0x01f8        0x0000000000000000
0x01f9        0x0000000000000000
0x01fa        0x0000000000000000
0x01fb        0x0000000000000000
0x01fc        0x0000000000000000
0x01fd        0x0000000000000000
0x01fe        0x0000000000000000
0x01ff        0x00000EB60E721451
0x0200        0x0000000000000000
0x0201        0x00000CB04AA01251
0x0202        0x0000000000000000
0x0203        0x00000D3629F40CF1
0x0204        0x0000000000000000
0x0205        0x000002EC2A5C06E1
0x0206        0x0000000000000000
0x0207        0x00000177AFD20571
0x0208        0x0000000000000000
0x0209        0x00000D9554220551
0x020a        0x0000000000000000
0x020b        0x00000DB1D89404B1
0x020c        0x0000000000000000
0x020d        0x00000EB373820461
0x020e        0x0000000000000000
0x020f        0x000002D85E160401
0x0210        0x0000000000000000
0x0211        0x00000E2DA4AA0371
0x0212        0x0000000000000000
0x0213        0x00000E3352440331
0x0214        0x0000000000000000
0x0215        0x00000D8A220C02B1
0x0216        0x0000000000000000
0x0217        0x0000000000000000
0x0218        0x0000000000000000
0x0219        0x00000EB1CE941511
0x021a        0x0000000000000000
0x021b        0x00000CB04AA01251
0x021c        0x0000000000000000
0x021d        0x00000D3BE96C0DA1
0x021e        0x0000000000000000
0x021f        0x000002EC2A5C06E1
0x0220        0x0000000000000000
0x0221        0x00000D9DD5C806C1
0x0222        0x0000000000000000
0x0223        0x00000177AFD20571
0x0224        0x0000000000000000
0x0225        0x00000EADB4CC04C1
0x0226        0x0000000000000000
0x0227        0x000002A6A5060491
0x0228        0x0000000000000000
0x0229        0x00000FF077D20391
0x022a        0x0000000000000000
0x022b        0x0000010A394A0391
0x022c        0x0000000000000000
0x022d        0x00000E2DA4AA0371
0x022e        0x0000000000000000
0x022f        0x000001EAC20C0271
0x0230        0x0000000000000000
0x0231        0x0000000000000000
0x0232        0x0000000000000000
0x0233        0x0000000000000000
0x0234        0x0000000000000000
0x0235        0x0000009875B00FB1
0x0236        0x0000000000000000
0x0237        0x000000B799060EB1
0x0238        0x0000000000000000
0x0239        0x00000FD985A40D61
0x023a        0x0000000000000000
0x023b        0x0000008CE9820D51
0x023c        0x0000000000000000
0x023d        0x0000004450220981
0x023e        0x0000000000000000
0x023f        0x00000F54348806C1
0x0240        0x0000000000000000
0x0241        0x00000063BBA405B1
0x0242        0x0000000000000000
0x0243        0x00000F155F1C0531
0x0244        0x0000000000000000
0x0245        0x00000DEF3A6604E1
0x0246        0x0000000000000000
0x0247        0x00000259A94A0471
0x0248        0x0000000000000000
0x0249        0x0000021F41340441
0x024a        0x0000000000000000
0x024b        0x0000002967600371
0x024c        0x0000000000000000
0x024d        0x0000000000000000
0x024e        0x0000000000000000
0x024f        0x0000008E76E41331
0x0250        0x0000000000000000
0x0251        0x000000AF18FA0F51
0x0252        0x0000000000000000
0x0253        0x00000085E9600E21
0x0254        0x0000000000000000
0x0255        0x00000FC1854A0CC1
0x0256        0x0000000000000000
0x0257        0x0000002F0E7E0C11
0x0258        0x0000000000000000
0x0259        0x00000F54348806C1
0x025a        0x0000000000000000
0x025b        0x00000DB37A7E05C1
0x025c        0x0000000000000000
0x025d        0x00000F225DC805B1
0x025e        0x0000000000000000
0x025f        0x00000259A94A0471
0x0260        0x0000000000000000
0x0261        0x0000021F41340441
0x0262        0x0000000000000000
0x0263        0x000001C18CEE0401
0x0264        0x0000000000000000
0x0265        0x000002999A720231
0x0266        0x0000000000000000
0x0267        0x0000000000000000
0x0268        0x0000000000000000
0x0269        0x0000000000000000
0x026a        0x0000000000000000
0x026b        0x00000F85E2222771
0x026c        0x0000000000000000
0x026d        0x00000DD987561F61
0x026e        0x0000000000000000
0x026f        0x000000199B281301
0x0270        0x0000000000000000
0x0271        0x00000019B38E1091
0x0272        0x0000000000000000
0x0273        0x00000F18725C0A01
0x0274        0x0000000000000000
0x0275        0x000000FBC6380761
0x0276        0x0000000000000000
0x0277        0x00000E3624E40701
0x0278        0x0000000000000000
0x0279        0x00000219B0940621
0x027a        0x0000000000000000
0x027b        0x00000FD2980005E1
0x027c        0x0000000000000000
0x027d        0x0000009B3EA00581
0x027e        0x0000000000000000
0x027f        0x00000DF4EAA00541
0x0280        0x0000000000000000
0x0281        0x00000D6C23EA0511
0x0282        0x0000000000000000
0x0283        0x0000000000000000
0x0284        0x0000000000000000
0x0285        0x00000F9862E42D21
0x0286        0x0000000000000000
0x0287        0x00000DD846CC21F1
0x0288        0x0000000000000000
0x0289        0x00000FFBF3D21321
0x028a        0x0000000000000000
0x028b        0x0000000719EA10D1
0x028c        0x0000000000000000
0x028d        0x000000E944A00921
0x028e        0x0000000000000000
0x028f        0x00000F0CF1D20891
0x0290        0x0000000000000000
0x0291        0x00000DAAE5280811
0x0292        0x0000000000000000
0x0293        0x0000023BF0EE0721
0x0294        0x0000000000000000
0x0295        0x00000E52A10606C1
0x0296        0x0000000000000000
0x0297        0x000001CE59340471
0x0298        0x0000000000000000
0x0299        0x0000004BBC940421
0x029a        0x0000000000000000
0x029b        0x00000E142BBC0411
0x029c        0x0000000000000000
0x029d        0x0000000000000000
0x029e        0x0000000000000000
0x029f        0x0000000000000000
0x02a0        0x0000000000000000
0x02a1        0x000001F4BB8E1221
0x02a2        0x0000000000000000
0x02a3        0x000001CA0FEA0EC1
0x02a4        0x0000000000000000
0x02a5        0x0000022F0A380DD1
0x02a6        0x0000000000000000
0x02a7        0x000001E3AB4A0831
0x02a8        0x0000000000000000
0x02a9        0x000000A7E9D20821
0x02aa        0x0000000000000000
0x02ab        0x00000288BB340771
0x02ac        0x0000000000000000
0x02ad        0x000002E68F6C0521
0x02ae        0x0000000000000000
0x02af        0x000001FA60380411
0x02b0        0x0000000000000000
0x02b1        0x00000E0710A003B1
0x02b2        0x0000000000000000
0x02b3        0x0000022AC05C0331
0x02b4        0x0000000000000000
0x02b5        0x000001EDB7820321
0x02b6        0x0000000000000000
0x02b7        0x000001A2732802B1
0x02b8        0x0000000000000000
0x02b9        0x0000000000000000
0x02ba        0x0000000000000000
0x02bb        0x000001FBCD1C1B81
0x02bc        0x0000000000000000
0x02bd        0x000002187B781A41
0x02be        0x0000000000000000
0x02bf        0x000001DB2C440931
0x02c0        0x0000000000000000
0x02c1        0x000000A0E99A0891
0x02c2        0x0000000000000000
0x02c3        0x000002E50EEE0631
0x02c4        0x0000000000000000
0x02c5        0x000001F4A1C804B1
0x02c6        0x0000000000000000
0x02c7        0x00000E0710A003B1
0x02c8        0x0000000000000000
0x02c9        0x00000D8A2F560271
0x02ca        0x0000000000000000
0x02cb        0x00000DA698720231
0x02cc        0x0000000000000000
0x02cd        0x00000DEAC2EE01F1
0x02ce        0x0000000000000000
0x02cf        0x0000000000000000
0x02d0        0x0000000000000000
0x02d1        0x0000000000000000
0x02d2        0x0000000000000000
0x02d3        0x0000000000000000
0x02d4        0x0000000000000000
0x02d5        0x0000000000000000
0x02d6        0x0000000000000000
0x02d7        0x00000E295E2E1EA1
0x02d8        0x0000000000000000
0x02d9        0x00000C66B2A016B1
0x02da        0x0000000000000000
0x02db        0x00000F4894AA1501
0x02dc        0x0000000000000000
0x02dd        0x00000D6F3C441361
0x02de        0x0000000000000000
0x02df        0x0000011983A407B1
0x02e0        0x0000000000000000
0x02e1        0x000001C722A005E1
0x02e2        0x0000000000000000
0x02e3        0x00000D81B6500511
0x02e4        0x0000000000000000
0x02e5        0x000001E5054A04E1
0x02e6        0x0000000000000000
0x02e7        0x00000DCFC3DE0481
0x02e8        0x0000000000000000
0x02e9        0x00000247311C03B1
0x02ea        0x0000000000000000
0x02eb        0x0000012DAD280371
0x02ec        0x0000000000000000
0x02ed        0x00000F51203802F1
0x02ee        0x0000000000000000
0x02ef        0x0000000000000000
0x02f0        0x0000000000000000
0x02f1        0x00000E27DE161F71
0x02f2        0x0000000000000000
0x02f3        0x00000C66B2A016B1
0x02f4        0x0000000000000000
0x02f5        0x00000D763C2E1601
0x02f6        0x0000000000000000
0x02f7        0x00000F4894AA1501
0x02f8        0x0000000000000000
0x02f9        0x0000014E44160981
0x02fa        0x0000000000000000
0x02fb        0x000001B623820711
0x02fc        0x0000000000000000
0x02fd        0x00000DBD46AA04E1
0x02fe        0x0000000000000000
0x02ff        0x0000029873780491
0x0300        0x0000000000000000
0x0301        0x00000F6523120491
0x0302        0x0000000000000000
0x0303        0x0000011DEB5603A1
0x0304        0x0000000000000000
0x0305        0x00000F1284160331
0x0306        0x0000000000000000
0x0307        0x00000D111E7E02F1
0x0308        0x0000000000000000
0x0309        0x0000000000000000
0x030a        0x0000000000000000
0x030b        0x0000000000000000
0x030c        0x0000000000000000
0x030d        0x00000FE693064F11
0x030e        0x0000000000000000
0x030f        0x00000FCBB07E2161
0x0310        0x0000000000000000
0x0311        0x00000F943AD81FB1
0x0312        0x0000000000000000
0x0313        0x00000063B9F410E1
0x0314        0x0000000000000000
0x0315        0x00000FFE9B6C0D41
0x0316        0x0000000000000000
0x0317        0x00000E9DED6C0CE1
0x0318        0x0000000000000000
0x0319        0x00000F6AF1F40BE1
0x031a        0x0000000000000000
0x031b        0x0000017A522E0711
0x031c        0x0000000000000000
0x031d        0x00000E65283806D1
0x031e        0x0000000000000000
0x031f        0x00000142C7B00531
0x0320        0x0000000000000000
0x0321        0x00000E9431280531
0x0322        0x0000000000000000
0x0323        0x00000F9C97A40441
0x0324        0x0000000000000000
0x0325        0x0000000000000000
0x0326        0x0000000000000000
0x0327        0x00000FE7D3DE5A91
0x0328        0x0000000000000000
0x0329        0x00000FCFFA382F91
0x032a        0x0000000000000000
0x032b        0x00000FB930B628F1
0x032c        0x0000000000000000
0x032d        0x00000E88ACCC14B1
0x032e        0x0000000000000000
0x032f        0x0000017A522E0711
0x0330        0x0000000000000000
0x0331        0x0000014886D805C1
0x0332        0x0000000000000000
0x0333        0x00000D801A0004A1
0x0334        0x0000000000000000
0x0335        0x000000269C7E0421
0x0336        0x0000000000000000
0x0337        0x0000009578940371
0x0338        0x0000000000000000
0x0339        0x00000208B94A0351
0x033a        0x0000000000000000
0x033b        0x00000E4B90940271
0x033c        0x0000000000000000
0x033d        0x00000E0FFEA00271
0x033e        0x0000000000000000
0x033f        0x0000000000000000
0x0340        0x0000000000000000
0x0341        0x0000000000000000
0x0342        0x0000000000000000
0x0343        0x00000FD541F41E01
0x0344        0x0000000000000000
0x0345        0x000000ED9F1C1911
0x0346        0x0000000000000000
0x0347        0x00000037AFC80C31
0x0348        0x0000000000000000
0x0349        0x00000F63B60C0791
0x034a        0x0000000000000000
0x034b        0x0000012AD49406D1
0x034c        0x0000000000000000
0x034d        0x00000F5B040C03C1
0x034e        0x0000000000000000
0x034f        0x000001C5F6440361
0x0350        0x0000000000000000
0x0351        0x0000017347A402F1
0x0352        0x0000000000000000
0x0353        0x00000FB911A402B1
0x0354        0x0000000000000000
0x0355        0x00000E5B10EE0231
0x0356        0x0000000000000000
0x0357        0x00000E9B2AAA0231
0x0358        0x0000000000000000
0x0359        0x00000EE7C62E0231
0x035a        0x0000000000000000
0x035b        0x0000000000000000
0x035c        0x0000000000000000
0x035d        0x00000FD542002021
0x035e        0x0000000000000000
0x035f        0x000000E95F1219B1
0x0360        0x0000000000000000
0x0361        0x0000002AF0500D41
0x0362        0x0000000000000000
0x0363        0x00000120D42E0751
0x0364        0x0000000000000000
0x0365        0x00000F59B6220691
0x0366        0x0000000000000000
0x0367        0x0000017347D20441
0x0368        0x0000000000000000
0x0369        0x000001C5F6440361
0x036a        0x0000000000000000
0x036b        0x00000FB911A402B1
0x036c        0x0000000000000000
0x036d        0x00000E5B10EE0231
0x036e        0x0000000000000000
0x036f        0x00000E9B2AAA0231
0x0370        0x0000000000000000
0x0371        0x00000EE7C62E0231
0x0372        0x0000000000000000
0x0373        0x00000D2246AA01F1
0x0374        0x0000000000000000
0x0375        0x0000000000000000
0x0376        0x0000000000000000
0x0377        0x0000000000000000
0x0378        0x0000000000000000
0x0379        0x00000F986FA614E1
0x037a        0x0000000000000000
0x037b        0x00000EA25E880B21
0x037c        0x0000000000000000
0x037d        0x0000002C045C0941
0x037e        0x0000000000000000
0x037f        0x0000016966880551
0x0380        0x0000000000000000
0x0381        0x0000023D54FA0501
0x0382        0x0000000000000000
0x0383        0x000002E7EF1C04C1
0x0384        0x0000000000000000
0x0385        0x0000011CB2000401
0x0386        0x0000000000000000
0x0387        0x00000F82C25C03F1
0x0388        0x0000000000000000
0x0389        0x00000D4472440371
0x038a        0x0000000000000000
0x038b        0x0000022944AA0331
0x038c        0x0000000000000000
0x038d        0x00000FE68DC80271
0x038e        0x0000000000000000
0x038f        0x00000D8FDD120231
0x0390        0x0000000000000000
0x0391        0x0000000000000000
0x0392        0x0000000000000000
0x0393        0x00000F986FA614E1
0x0394        0x0000000000000000
0x0395        0x00000EA25E880B21
0x0396        0x0000000000000000
0x0397        0x0000000CC4000AC1
0x0398        0x0000000000000000
0x0399        0x0000016966880551
0x039a        0x0000000000000000
0x039b        0x0000023D54FA0501
0x039c        0x0000000000000000
0x039d        0x000002E7EF1C04C1
